name,h_index,h_index_rank,composite_score,composite_rank,citation_impact_weighted,breadth_weighted,productivity_weighted,leadership_weighted,quality_weighted,citation_impact_raw,venue_diversity_raw,papers_per_year,leadership_ratio,quality_score,institution
F. Rybicki,57,61.0,0.5638227174469946,483.0,0.128274231678487,0.22020271042981454,0.14586206896551723,0.05200945626477541,0.01747425010840047,32.068557919621746,0.8297297738846547,7.293103448275862,0.5200945626477541,0.3494850021680094,
Kemal Oflazer,34,164.0,0.5018855671248401,601.0,0.111625,0.2338968433304887,0.026016260162601626,0.09062500000000001,0.03972246363174979,27.90625,0.907981961888507,1.3008130081300813,0.90625,0.7944492726349958,
Eric Brill,39,138.0,0.774455598214079,70.0,0.4,0.1961979449572738,0.046,0.1,0.032257653256805206,186.0289855072464,0.8897025426129932,2.3,1.173913043478261,0.645153065136104,
Mariam Zomorodi,7,669.0,0.31594872714797406,984.0,0.03969230769230769,0.18298718868643554,0.0325,0.03076923076923077,0.03,9.923076923076923,0.9770696496367745,1.625,0.3076923076923077,0.6,
Edwin Simpson,18,385.0,0.4838797929384961,637.0,0.10302222222222222,0.200647705798148,0.06,0.07333333333333333,0.046876531584792505,25.755555555555556,0.949415461703703,3.0,0.7333333333333333,0.93753063169585,University of Bristol
Mu Li,30,209.0,0.4961168564445309,618.0,0.1901234567901235,0.1790265264308828,0.08526315789473686,0.013580246913580247,0.0281234684152075,47.53086419753087,0.8001515796050446,4.2631578947368425,0.13580246913580246,0.56246936830415,
Tianrui Peng,1,945.0,0.5615000000000001,492.0,0.4,0.0015,0.020000000000000004,0.1,0.04000000000000001,146.0,0.0,1.0,1.0,0.8,
Binggui Zhou,6,704.0,0.3579719987793006,940.0,0.03981818181818183,0.1939330377403395,0.06285714285714286,0.03636363636363637,0.025,9.954545454545457,0.9710459299447972,3.142857142857143,0.36363636363636365,0.5,
Xiaodong Liu,37,150.0,0.624835643326824,369.0,0.10293608247422684,0.24318824395068828,0.2,0.046185567010309285,0.03252574989159953,25.734020618556706,0.961075679718219,15.15625,0.4618556701030928,0.6505149978319906,
Tatjana Schindler,1,945.0,0.6374769429773366,333.0,0.30400000000000005,0.18347694297733655,0.020000000000000004,0.1,0.03,76.0,0.9198682455847804,1.0,1.0,0.6,
Liping Zhao,5,764.0,0.40095137429140704,845.0,0.08311111111111112,0.187,0.010588235294117648,0.07777777777777778,0.042474250108400474,20.77777777777778,1.0,0.5294117647058824,0.7777777777777778,0.8494850021680094,
Myungsun Kang,3,852.0,0.6459266437542414,309.0,0.4,0.17011906031250754,0.03333333333333334,0.0,0.042474250108400474,449.8,0.946394630357186,1.6666666666666667,0.0,0.8494850021680094,
G. Baumer,2,903.0,0.6404742501084005,327.0,0.4,0.178,0.020000000000000004,0.0,0.042474250108400474,213.0,1.0,1.0,0.0,0.8494850021680094,
Ariel Goldstein,12,509.0,0.45941534851503857,691.0,0.142375,0.16438752697806666,0.09142857142857143,0.043750000000000004,0.01747425010840047,35.59375,0.8107858684460952,4.571428571428571,0.4375,0.3494850021680094,
Liping Zhao,17,405.0,0.47818332095836413,652.0,0.03755725190839695,0.24604918620945704,0.07485714285714286,0.07251908396946564,0.04720065601390169,9.389312977099236,0.9774239211968976,3.742857142857143,0.7251908396946565,0.9440131202780339,
L. Bottou,74,30.0,0.8461656602436216,33.0,0.4,0.22324935140635643,0.11000000000000001,0.06313131313131314,0.049784995705952066,588.39898989899,0.8471391508934653,5.5,0.6313131313131313,0.9956999141190412,
S. Berrouiguet,20,350.0,0.4636878571773903,679.0,0.09422950819672132,0.2033700899303907,0.11090909090909092,0.03770491803278689,0.01747425010840047,23.557377049180328,0.9306862281736612,5.545454545454546,0.3770491803278688,0.3494850021680094,
Yijun Xiao,9,599.0,0.4831084832062582,639.0,0.18923076923076923,0.14750408760186257,0.037142857142857144,0.06923076923076923,0.04000000000000001,47.30769230769231,0.8085947862963576,1.8571428571428572,0.6923076923076923,0.8,
B. Pang,27,244.0,0.7275723301784884,128.0,0.4,0.17693495322274816,0.052222222222222225,0.061702127659574474,0.036713027073943624,533.9574468085107,0.8824854469871325,2.611111111111111,0.6170212765957447,0.7342605414788724,
Honghan Wu,4,809.0,0.40418660056892,839.0,0.03104,0.1817617674523876,0.08333333333333334,0.068,0.040051499783199065,7.76,0.910067242585072,4.166666666666667,0.68,0.8010299956639813,
M. Sadrzadeh,26,255.0,0.5175893773494354,577.0,0.08389189189189189,0.23950050820172492,0.061666666666666675,0.08445945945945947,0.04807085112969252,20.972972972972972,0.9400029040098568,3.0833333333333335,0.8445945945945946,0.9614170225938503,
Elior Sulem,11,542.0,0.6579892387044176,283.0,0.3504444444444445,0.17946348881281796,0.04000000000000001,0.05555555555555556,0.03252574989159953,87.61111111111111,0.9483627932161026,2.0,0.5555555555555556,0.6505149978319906,
Xiaodong Liu,26,255.0,0.7301678566555997,126.0,0.4,0.19114373284154107,0.07230769230769231,0.03617021276595745,0.03054621874040891,131.53191489361703,0.8951070448088062,3.6153846153846154,0.3617021276595745,0.6109243748081782,
Beth Ripley,16,418.0,0.5038294720930158,599.0,0.1657777777777778,0.19240354616708982,0.0675,0.04814814814814815,0.03,41.44444444444444,0.9623059780976562,3.375,0.48148148148148145,0.6,
Weisi Guo,6,704.0,0.5543298535205746,508.0,0.11216,0.20581907182738174,0.125,0.072,0.03935078169319298,28.04,0.9875375532993242,6.25,0.72,0.7870156338638594,
周春婷,2,903.0,0.4364769429773365,753.0,0.118,0.18347694297733655,0.005000000000000001,0.1,0.03,29.5,0.9198682455847804,0.25,1.0,0.6,
Mark O Walderhaug,13,473.0,0.44547710276055497,731.0,0.188,0.18747710276055493,0.025,0.015,0.03,47.0,0.951297730060314,1.25,0.15,0.6,
Shrimai Prabhumoye,19,364.0,0.6549515694354316,288.0,0.3029230769230769,0.17390148704293798,0.09454545454545456,0.04423076923076923,0.03935078169319298,75.73076923076923,0.8394370688167885,4.7272727272727275,0.4423076923076923,0.7870156338638594,
Kiamehr Rezaee,7,669.0,0.3705670745606029,911.0,0.07057142857142858,0.1825670745606029,0.055999999999999994,0.02142857142857143,0.04000000000000001,17.642857142857142,0.9575261403463023,2.8,0.21428571428571427,0.8,
Zhenhao Li,6,704.0,0.3899676495743214,858.0,0.08342857142857144,0.16987241147908322,0.04666666666666667,0.05,0.04000000000000001,20.857142857142858,0.9106994941661898,2.3333333333333335,0.5,0.8,Imperial College London
James H. Martin,6,704.0,0.3877454545454546,866.0,0.06520000000000001,0.178,0.004545454545454546,0.1,0.04000000000000001,16.3,1.0,0.22727272727272727,1.0,0.8,
K. Kumamaru,30,209.0,0.5610025909676503,495.0,0.08404907975460121,0.2373933715340964,0.2,0.022085889570552148,0.01747425010840047,21.012269938650302,0.9279621230519794,10.1875,0.22085889570552147,0.3494850021680094,
Michihiro Yasunaga,33,182.0,0.7947880489955644,55.0,0.4,0.17773421930758448,0.16444444444444445,0.03513513513513514,0.017474250108400476,188.9324324324324,0.8784812531861971,8.222222222222221,0.35135135135135137,0.3494850021680095,
Yufen Huang,12,509.0,0.42556433030655616,786.0,0.1145,0.18206433030655617,0.064,0.025,0.04000000000000001,28.625,0.9460818874660354,3.2,0.25,0.8,
Colin Raffel,54,72.0,0.8213235860950914,41.0,0.4,0.18006865715517184,0.1457142857142857,0.060784313725490195,0.03475632950014367,526.4509803921569,0.8575351837438392,7.285714285714286,0.6078431372549019,0.6951265900028734,
J. Kors,59,53.0,0.6407013321802836,326.0,0.1948846153846154,0.23662364351593623,0.15600000000000003,0.03173076923076923,0.02146230404896268,48.72115384615385,0.9235636772339214,7.8,0.3173076923076923,0.42924608097925354,
S. Kwan,21,321.0,0.43682443632004153,751.0,0.11729032258064516,0.18575003864568929,0.06888888888888889,0.043548387096774194,0.021346799108044046,29.322580645161292,0.8557145065467959,3.4444444444444446,0.43548387096774194,0.4269359821608809,
John W. Ricketts,2,903.0,0.7226822147101704,132.0,0.4,0.17949999999999997,0.0007079646017699115,0.1,0.042474250108400474,156.75,0.9999999999999998,0.035398230088495575,1.25,0.8494850021680094,
Betty van Aken,9,599.0,0.535612261711586,543.0,0.18953846153846154,0.1894190910254711,0.043333333333333335,0.07692307692307693,0.03639829889124311,47.38461538461539,0.9881090915741207,2.1666666666666665,0.7692307692307693,0.7279659778248622,Beuth University of Applied Sciences Berlin
A. Alhazmi,5,764.0,0.5526413246690033,511.0,0.21760000000000002,0.1825670745606029,0.05,0.06,0.042474250108400474,54.4,0.9575261403463023,2.5,0.6,0.8494850021680094,
Jia-Hong Huang,12,509.0,0.42323359658853876,790.0,0.08422222222222224,0.1698050251599673,0.051428571428571435,0.07777777777777778,0.04000000000000001,21.055555555555557,0.9017430009140988,2.5714285714285716,0.7777777777777778,0.8,
Jannik Strotgen,22,306.0,0.5191873514651348,572.0,0.11557894736842106,0.20513817386309346,0.11875000000000001,0.05263157894736842,0.027088651286251875,28.894736842105264,0.9065038506462484,5.9375,0.5263157894736842,0.5417730257250375,
Bonan Min,16,418.0,0.5273710163556274,556.0,0.193,0.1802429542510037,0.05866666666666667,0.06363636363636364,0.03182503180159345,48.25,0.8756740242914498,2.933333333333333,0.6363636363636364,0.6365006360318689,
Ke Xu,3,852.0,0.32587036612563725,978.0,0.08000000000000002,0.15587036612563726,0.05,0.0,0.04000000000000001,20.0,0.8649735207179272,2.5,0.0,0.8,
Claire Grover,34,164.0,0.5211900822039964,566.0,0.11185915492957749,0.2405884510822483,0.07282051282051281,0.04647887323943662,0.0494430901322212,27.964788732394368,0.9462197204699904,3.641025641025641,0.4647887323943662,0.9888618026444239,
Yoav Goldberg,51,88.0,0.7912215044291248,60.0,0.4,0.19973799085816976,0.07741935483870968,0.07416666666666667,0.039897492065578605,169.80833333333334,0.8327885191895417,3.870967741935484,0.7416666666666667,0.797949841311572,Bar-Ilan University
Shannon L. Spruit,12,509.0,0.5619170074096116,489.0,0.26,0.18967330316926154,0.04133333333333334,0.04516129032258065,0.025749080584436077,65.0,0.955276018110066,2.066666666666667,0.45161290322580644,0.5149816116887215,
ZiHang Zeng,7,669.0,0.36707088851084874,916.0,0.07692307692307693,0.19300000000000006,0.037142857142857144,0.023076923076923078,0.03692803136799156,19.23076923076923,1.0000000000000004,1.8571428571428572,0.23076923076923078,0.7385606273598312,
Joanne Boisson,4,809.0,0.34668961829977607,958.0,0.05446153846153848,0.18440756701772482,0.021666666666666667,0.046153846153846156,0.04000000000000001,13.615384615384617,0.9766146686727132,1.0833333333333333,0.46153846153846156,0.8,
I. Guellil,10,570.0,0.4623363798529019,681.0,0.07408695652173912,0.19435112443991967,0.057499999999999996,0.1,0.03639829889124311,18.52173913043478,0.9820064253709696,2.875,1.0,0.7279659778248622,
Xiaochuang Han,15,437.0,0.5400848599248191,536.0,0.19752380952380955,0.18065628849624757,0.06,0.06190476190476191,0.04000000000000001,49.38095238095238,0.9294645056928434,3.0,0.6190476190476191,0.8,University of Washington
M. Carson,13,473.0,0.38532156573550697,872.0,0.0664,0.19191424198929427,0.047058823529411764,0.045000000000000005,0.03494850021680094,16.6,0.9595099542245388,2.3529411764705883,0.45,0.6989700043360187,
A. Kumar,12,509.0,0.576739328241198,461.0,0.2180740740740741,0.18990894220960677,0.054000000000000006,0.08148148148148149,0.03327483047603561,54.51851851851852,0.9823368126263246,2.7,0.8148148148148148,0.6654966095207122,
Katherine A. Keith,8,635.0,0.4500065701020206,723.0,0.12023529411764707,0.1804110842688621,0.03777777777777778,0.06470588235294118,0.046876531584792505,30.058823529411764,0.9366347672506408,1.8888888888888888,0.6470588235294118,0.93753063169585,Williams College
Mrs . Indu,1,945.0,0.45747694297733654,698.0,0.124,0.18347694297733655,0.020000000000000004,0.1,0.03,31.0,0.9198682455847804,1.0,1.0,0.6,
Beatrice Alex,2,903.0,0.36478470762474036,926.0,0.05955555555555556,0.1855,0.010588235294117648,0.06666666666666667,0.042474250108400474,14.88888888888889,1.0,0.5294117647058824,0.6666666666666666,0.8494850021680094,
Dat Quoc Nguyen,33,182.0,0.6823430514678072,222.0,0.24896000000000004,0.22690132243109437,0.1,0.068,0.03848172903671268,62.24,0.945150413891968,5.0,0.68,0.7696345807342535,
Fu Lee Wang,33,182.0,0.5620204451247811,488.0,0.04860130718954248,0.2409448878268381,0.18000000000000002,0.05,0.042474250108400474,12.15032679738562,0.9482565018676464,9.0,0.5,0.8494850021680094,The Open University of Hong Kong
Alessandro Moschitti,52,85.0,0.6740897285268247,243.0,0.14929106628242075,0.22357874886933848,0.1927777777777778,0.07319884726224783,0.03524328833503989,37.32276657060519,0.8490214221105057,9.63888888888889,0.7319884726224783,0.7048657667007978,"Amazon, University of Trento"
Dimosthenis Antypas,7,669.0,0.4142184020137156,811.0,0.04947368421052632,0.17818029380546757,0.095,0.05789473684210527,0.033669687155616405,12.36842105263158,0.915315964602672,4.75,0.5789473684210527,0.6733937431123281,
Xuanjing Huang,64,44.0,0.7128215416696707,152.0,0.19464935064935066,0.2100048734620682,0.2,0.07506493506493507,0.033102382493316866,48.66233766233766,0.7714564197832469,13.75,0.7506493506493507,0.6620476498663372,Fudan University
Sam Shleifer,13,473.0,0.7086978913184891,164.0,0.4,0.14711686817475425,0.12285714285714287,0.002325581395348837,0.03639829889124311,191.02325581395348,0.7806678181414528,6.142857142857143,0.023255813953488372,0.7279659778248622,
Mikhail Galkin,21,321.0,0.4702522285067304,668.0,0.13316363636363635,0.18720273805963927,0.08461538461538462,0.038181818181818185,0.027088651286251875,33.29090909090909,0.8640156460550815,4.230769230769231,0.38181818181818183,0.5417730257250375,Google Research
Karim Bouzoubaa,15,437.0,0.41390488313405494,812.0,0.061931034482758635,0.2127126343277702,0.04142857142857143,0.048275862068965524,0.049556780825989216,15.482758620689657,0.9583579104444012,2.0714285714285716,0.4827586206896552,0.9911356165197842,
Dong Yu,80,26.0,0.7460515841667364,104.0,0.2906993006993007,0.18988027827136061,0.2,0.02744755244755245,0.03802445274852259,72.67482517482517,0.6564587329792035,40.857142857142854,0.2744755244755245,0.7604890549704517,
W. Zhang,22,306.0,0.571398566657217,468.0,0.07358139534883722,0.24250098694801353,0.16125,0.04961240310077519,0.044453781259591096,18.3953488372093,0.9571484968457916,8.0625,0.49612403100775193,0.8890756251918218,
M. Chary,7,669.0,0.3880250219819058,865.0,0.06775,0.18518922817844347,0.01391304347826087,0.09375,0.027422750325201414,16.9375,0.9639384467339628,0.6956521739130435,0.9375,0.5484550065040282,
D. Wolter,20,350.0,0.49946943461540466,607.0,0.054064516129032264,0.22768421169644773,0.07440000000000001,0.1,0.04332070678992466,13.516129032258064,0.9410526382654156,3.72,1.032258064516129,0.8664141357984931,
Irene Li,12,509.0,0.47176461466027003,666.0,0.16564705882352943,0.18867846562229393,0.01888888888888889,0.05,0.04855020132555783,41.411764705882355,0.9238769464131082,0.9444444444444444,0.5,0.9710040265111566,
Peng Li,32,194.0,0.5712332183683598,469.0,0.26988888888888896,0.1674881203690727,0.09000000000000001,0.011111111111111112,0.03274509799928716,67.47222222222223,0.8199321163947013,4.5,0.1111111111111111,0.6549019599857432,"Institute for AI Industry Research (AIR), Tsinghua University, China"
Maosong Sun,91,20.0,0.8299471901976572,37.0,0.3178704453441296,0.2066780044628868,0.2,0.06538461538461539,0.04001412500602528,79.46761133603239,0.7524457397879248,17.03448275862069,0.6538461538461539,0.8002825001205056,
Matthew Zhang,1,945.0,0.4515,713.0,0.4,0.0015,0.020000000000000004,0.0,0.03,144.0,0.0,1.0,0.0,0.6,
Orin Hargraves,8,635.0,0.45516189750226504,704.0,0.11061538461538462,0.18033664796875465,0.017333333333333336,0.1,0.046876531584792505,27.653846153846153,0.9533522741071694,0.8666666666666667,1.3461538461538463,0.93753063169585,
Kexin Yang,12,509.0,0.4545882949706235,706.0,0.11321739130434783,0.19782171189482675,0.07666666666666667,0.034782608695652174,0.03209991640913002,28.304347826086957,0.9675526393990102,3.8333333333333335,0.34782608695652173,0.6419983281826004,Sichuan University
François Lagunas,2,903.0,0.5075000000000001,587.0,0.4,0.0015,0.016,0.05,0.04000000000000001,192.5,0.0,0.8,0.5,0.8,
Shubhanshu Mishra,5,764.0,0.43747165007113864,748.0,0.03294117647058823,0.1806089049730994,0.11333333333333334,0.07058823529411766,0.04000000000000001,8.235294117647058,0.9549080284177108,5.666666666666667,0.7058823529411765,0.8,
Tianlin Zhang,18,385.0,0.47414809604667263,661.0,0.11227906976744187,0.21447413726135056,0.07166666666666667,0.027906976744186046,0.047821245607027496,28.069767441860463,0.9598522129220032,3.5833333333333335,0.27906976744186046,0.9564249121405499,The University of Manchester
Yacine Jernite,7,669.0,0.45899416599195947,692.0,0.19395918367346943,0.1680697900032106,0.054444444444444455,0.006122448979591837,0.03639829889124311,48.48979591836735,0.8746845143040606,2.7222222222222223,0.061224489795918366,0.7279659778248622,
Chenliang Li,41,124.0,0.658384351376425,280.0,0.19770270270270274,0.2339773995773941,0.12869565217391307,0.054729729729729726,0.043278867192685505,49.42567567567568,0.908442283299395,6.434782608695652,0.5472972972972973,0.86557734385371,
Julien Chaumond,7,669.0,0.6517491638592482,296.0,0.4,0.16713616076327298,0.03578947368421053,0.008823529411764707,0.04000000000000001,292.0882352941176,0.9122066329329884,1.7894736842105263,0.08823529411764706,0.8,
E. Olivetti,42,119.0,0.6246076255970775,372.0,0.16516455696202534,0.2413083392049935,0.14363636363636365,0.05443037974683545,0.020067986046859512,41.29113924050633,0.9503333668856772,7.181818181818182,0.5443037974683544,0.4013597209371902,
Thanh Vu,24,281.0,0.4921633271376278,622.0,0.09403703703703704,0.2449435876947948,0.051428571428571435,0.06018518518518519,0.041568945792039354,23.50925925925926,0.9711062153988276,2.5714285714285716,0.6018518518518519,0.831378915840787,
J. Zucker,32,194.0,0.6425193732204943,322.0,0.17143262411347523,0.2330451231120939,0.2,0.020567375886524825,0.01747425010840047,42.8581560283688,0.9031149892119652,14.1,0.20567375886524822,0.3494850021680094,
Meagan Vigus,7,669.0,0.3821639719849619,884.0,0.057999999999999996,0.18244580553509615,0.02666666666666667,0.07500000000000001,0.04005149978319906,14.5,0.9739760316291208,1.3333333333333333,0.75,0.8010299956639811,
Joe Davison,7,669.0,0.6767059523809524,238.0,0.3852,0.159125,0.08571428571428572,0.006666666666666667,0.04000000000000001,96.3,0.875,4.285714285714286,0.06666666666666667,0.8,
Yejin Choi,5,764.0,0.3640917651388774,928.0,0.09490909090909092,0.17185993927290114,0.03666666666666667,0.018181818181818184,0.042474250108400474,23.727272727272727,0.930628224416578,1.8333333333333333,0.18181818181818182,0.8494850021680094,
